Name,organ,gene,median_FC,class,target,group
NC5,40-Spleen CD8 naive,NC,0.770980734,TRUE,Gon7-2,Gon7-2NC
NC5,28-Small intestine(epithelium),NC,0.771343339,TRUE,Gon7-2,Gon7-2NC
NC1,01-Eyeball,NC,0.772219363,TRUE,Gon7-2,Gon7-2NC
NC8,23-Crude tail,NC,0.7728001,TRUE,Gon7-2,Gon7-2NC
NC7,05-Cerebral cortex,NC,0.772974704,TRUE,Gon7-2,Gon7-2NC
Gon7-2,35-LN,Gon7-2,0.773459309,TRUE,Gon7-2,Gon7-2Gon7-2
NC8,22-Liver,NC,0.773496301,TRUE,Gon7-2,Gon7-2NC
NC4,22-Liver,NC,0.774986346,TRUE,Gon7-2,Gon7-2NC
Gon7-2,12-Thyroid,Gon7-2,0.775428713,TRUE,Gon7-2,Gon7-2Gon7-2
NC3,03-Cerebellum(flocculus),NC,0.776101953,TRUE,Gon7-2,Gon7-2NC
NC4,23-Crude tail,NC,0.776902887,TRUE,Gon7-2,Gon7-2NC
NC6,34-Spleen NK,NC,0.777231916,TRUE,Gon7-2,Gon7-2NC
NC7,22-Liver,NC,0.778490869,TRUE,Gon7-2,Gon7-2NC
NC8,01-Eyeball,NC,0.779694824,TRUE,Gon7-2,Gon7-2NC
NC1,18-Lung,NC,0.7798717,TRUE,Gon7-2,Gon7-2NC
NC1,10-Heart,NC,0.780680689,TRUE,Gon7-2,Gon7-2NC
NC8,40-Spleen CD8 naive,NC,0.780989082,TRUE,Gon7-2,Gon7-2NC
NC6,03-Cerebellum(flocculus),NC,0.781692534,TRUE,Gon7-2,Gon7-2NC
NC1,23-Crude tail,NC,0.782243805,TRUE,Gon7-2,Gon7-2NC
NC8,13-Brown fat(bFat),NC,0.782698014,TRUE,Gon7-2,Gon7-2NC
NC5,40-Spleen CD8 naive,NC,0.783759216,TRUE,Gon7-2,Gon7-2NC
NC2,33-LN NK,NC,0.78376544,TRUE,Gon7-2,Gon7-2NC
NC2,32-Spleen CD4 effector/memory,NC,0.784300023,TRUE,Gon7-2,Gon7-2NC
NC4,04-Hippocampal formation,NC,0.784666584,TRUE,Gon7-2,Gon7-2NC
NC1,32-Spleen CD4 effector/memory,NC,0.784766594,TRUE,Gon7-2,Gon7-2NC
NC8,39-Whole blood,NC,0.784869739,TRUE,Gon7-2,Gon7-2NC
NC1,35-LN,NC,0.785128246,TRUE,Gon7-2,Gon7-2NC
Gon7-2,27-Small intestine(basal layer),Gon7-2,0.785599514,TRUE,Gon7-2,Gon7-2Gon7-2
NC3,04-Hippocampal formation,NC,0.785988258,TRUE,Gon7-2,Gon7-2NC
NC8,19-Perigonadal fat(pFat),NC,0.786237754,TRUE,Gon7-2,Gon7-2NC
NC4,11-Muscle,NC,0.786885246,TRUE,Gon7-2,Gon7-2NC
NC4,28-Small intestine(epithelium),NC,0.787392988,TRUE,Gon7-2,Gon7-2NC
NC6,02-Cerebellum(central part),NC,0.787466644,TRUE,Gon7-2,Gon7-2NC
NC8,07-Brain stem,NC,0.788112103,TRUE,Gon7-2,Gon7-2NC
NC8,15-Salivary gland,NC,0.788132837,TRUE,Gon7-2,Gon7-2NC
NC8,10-Heart,NC,0.788789903,TRUE,Gon7-2,Gon7-2NC
NC3,02-Cerebellum(central part),NC,0.788806262,TRUE,Gon7-2,Gon7-2NC
NC1,33-LN NK,NC,0.78898148,TRUE,Gon7-2,Gon7-2NC
NC8,22-Liver,NC,0.789733371,TRUE,Gon7-2,Gon7-2NC
NC4,12-Thyroid,NC,0.790455878,TRUE,Gon7-2,Gon7-2NC
NC8,25-Tail skin dermis,NC,0.790832868,TRUE,Gon7-2,Gon7-2NC
NC5,31-Spleen Treg,NC,0.791919896,TRUE,Gon7-2,Gon7-2NC
NC8,11-Muscle,NC,0.792474258,TRUE,Gon7-2,Gon7-2NC
NC1,20-Skin,NC,0.792492779,TRUE,Gon7-2,Gon7-2NC
NC8,14-Mesenteric fat(mFat),NC,0.792971734,TRUE,Gon7-2,Gon7-2NC
NC8,36-Spleen,NC,0.793139938,TRUE,Gon7-2,Gon7-2NC
NC5,26-Large intestine(basal layer),NC,0.79346424,TRUE,Gon7-2,Gon7-2NC
NC8,22-Liver,NC,0.793911268,TRUE,Gon7-2,Gon7-2NC
NC6,41-Spleen CD4 naive,NC,0.793914149,TRUE,Gon7-2,Gon7-2NC
Gon7-2,11-Muscle,Gon7-2,0.794010889,TRUE,Gon7-2,Gon7-2Gon7-2
NC2,30-LN Treg,NC,0.794763654,TRUE,Gon7-2,Gon7-2NC
NC3,02-Cerebellum(central part),NC,0.795048246,TRUE,Gon7-2,Gon7-2NC
NC4,02-Cerebellum(central part),NC,0.795756922,TRUE,Gon7-2,Gon7-2NC
NC5,35-LN,NC,0.795915197,TRUE,Gon7-2,Gon7-2NC
NC8,20-Skin,NC,0.796187512,TRUE,Gon7-2,Gon7-2NC
NC8,17-Ear lobe,NC,0.796205281,TRUE,Gon7-2,Gon7-2NC
NC1,13-Brown fat(bFat),NC,0.796366755,TRUE,Gon7-2,Gon7-2NC
NC1,11-Muscle,NC,0.796609165,TRUE,Gon7-2,Gon7-2NC
NC3,33-LN NK,NC,0.797468354,TRUE,Gon7-2,Gon7-2NC
NC1,41-Spleen CD4 naive,NC,0.797907579,TRUE,Gon7-2,Gon7-2NC
NC4,19-Perigonadal fat(pFat),NC,0.797924631,TRUE,Gon7-2,Gon7-2NC
NC8,19-Perigonadal fat(pFat),NC,0.798747585,TRUE,Gon7-2,Gon7-2NC
NC5,27-Small intestine(basal layer),NC,0.798848318,TRUE,Gon7-2,Gon7-2NC
NC8,15-Salivary gland,NC,0.799102255,TRUE,Gon7-2,Gon7-2NC
NC2,32-Spleen CD4 effector/memory,NC,0.799560198,TRUE,Gon7-2,Gon7-2NC
NC3,28-Small intestine(epithelium),NC,0.79960473,TRUE,Gon7-2,Gon7-2NC
NC6,41-Spleen CD4 naive,NC,0.799611273,TRUE,Gon7-2,Gon7-2NC
NC6,24-Tongue,NC,0.799642587,TRUE,Gon7-2,Gon7-2NC
Gon7-2,22-Liver,Gon7-2,0.800120409,TRUE,Gon7-2,Gon7-2Gon7-2
Gon7-2,37-Spleen CD8 central memory,Gon7-2,0.801167621,TRUE,Gon7-2,Gon7-2Gon7-2
NC4,40-Spleen CD8 naive,NC,0.801306545,TRUE,Gon7-2,Gon7-2NC
NC8,34-Spleen NK,NC,0.801964343,TRUE,Gon7-2,Gon7-2NC
Gon7-2,36-Spleen,Gon7-2,0.802063274,TRUE,Gon7-2,Gon7-2Gon7-2
NC6,24-Tongue,NC,0.80304019,TRUE,Gon7-2,Gon7-2NC
Gon7-2,38-Spleen CD8 effector/memory,Gon7-2,0.803158241,TRUE,Gon7-2,Gon7-2Gon7-2
NC1,39-Whole blood,NC,0.803248768,TRUE,Gon7-2,Gon7-2NC
NC3,37-Spleen CD8 central memory,NC,0.804305284,TRUE,Gon7-2,Gon7-2NC
NC4,38-Spleen CD8 effector/memory,NC,0.804345143,TRUE,Gon7-2,Gon7-2NC
NC8,11-Muscle,NC,0.804755538,TRUE,Gon7-2,Gon7-2NC
NC3,01-Eyeball,NC,0.8051362,TRUE,Gon7-2,Gon7-2NC
NC7,12-Thyroid,NC,0.806180579,TRUE,Gon7-2,Gon7-2NC
NC3,03-Cerebellum(flocculus),NC,0.806183953,TRUE,Gon7-2,Gon7-2NC
NC3,06-Hypothalamus,NC,0.806470063,TRUE,Gon7-2,Gon7-2NC
NC4,03-Cerebellum(flocculus),NC,0.80730774,TRUE,Gon7-2,Gon7-2NC
NC1,40-Spleen CD8 naive,NC,0.807505697,TRUE,Gon7-2,Gon7-2NC
NC1,13-Brown fat(bFat),NC,0.807825627,TRUE,Gon7-2,Gon7-2NC
Gon7-2,36-Spleen,Gon7-2,0.807937322,TRUE,Gon7-2,Gon7-2Gon7-2
NC1,34-Spleen NK,NC,0.808838389,TRUE,Gon7-2,Gon7-2NC
NC1,05-Cerebral cortex,NC,0.8097951,TRUE,Gon7-2,Gon7-2NC
NC1,23-Crude tail,NC,0.810254063,TRUE,Gon7-2,Gon7-2NC
NC3,34-Spleen NK,NC,0.81025641,TRUE,Gon7-2,Gon7-2NC
NC1,15-Salivary gland,NC,0.810685959,TRUE,Gon7-2,Gon7-2NC
NC7,36-Spleen,NC,0.811292897,TRUE,Gon7-2,Gon7-2NC
NC6,05-Cerebral cortex,NC,0.811331619,TRUE,Gon7-2,Gon7-2NC
NC2,34-Spleen NK,NC,0.811538462,TRUE,Gon7-2,Gon7-2NC
Gon7-2,31-Spleen Treg,Gon7-2,0.811581897,TRUE,Gon7-2,Gon7-2Gon7-2
NC1,31-Spleen Treg,NC,0.811757467,TRUE,Gon7-2,Gon7-2NC
NC3,38-Spleen CD8 effector/memory,NC,0.812602291,TRUE,Gon7-2,Gon7-2NC
NC2,39-Whole blood,NC,0.813107401,TRUE,Gon7-2,Gon7-2NC
NC8,14-Mesenteric fat(mFat),NC,0.813598167,TRUE,Gon7-2,Gon7-2NC
Gon7-2,18-Lung,Gon7-2,0.815047022,TRUE,Gon7-2,Gon7-2Gon7-2
NC1,25-Tail epidermis,NC,0.815244765,TRUE,Gon7-2,Gon7-2NC
NC3,26-Large intestine(basal layer),NC,0.815294969,TRUE,Gon7-2,Gon7-2NC
NC6,25-Tail epidermis,NC,0.815420084,TRUE,Gon7-2,Gon7-2NC
NC3,03-Cerebellum(flocculus),NC,0.815598203,TRUE,Gon7-2,Gon7-2NC
NC4,06-Hypothalamus,NC,0.815663801,TRUE,Gon7-2,Gon7-2NC
NC8,39-Whole blood,NC,0.816733467,TRUE,Gon7-2,Gon7-2NC
Gon7-2,18-Lung,Gon7-2,0.816847357,TRUE,Gon7-2,Gon7-2Gon7-2
NC5,40-Spleen CD8 naive,NC,0.817245593,TRUE,Gon7-2,Gon7-2NC
NC1,30-LN Treg,NC,0.817555463,TRUE,Gon7-2,Gon7-2NC
NC2,34-Spleen NK,NC,0.81778679,TRUE,Gon7-2,Gon7-2NC
NC5,31-Spleen Treg,NC,0.818061089,TRUE,Gon7-2,Gon7-2NC
NC2,24-Tongue,NC,0.818733383,TRUE,Gon7-2,Gon7-2NC
NC8,02-Cerebellum(central part),NC,0.820218971,TRUE,Gon7-2,Gon7-2NC
NC6,04-Hippocampal formation,NC,0.820544317,TRUE,Gon7-2,Gon7-2NC
NC4,03-Cerebellum(flocculus),NC,0.820549668,TRUE,Gon7-2,Gon7-2NC
NC6,03-Cerebellum(flocculus),NC,0.821169146,TRUE,Gon7-2,Gon7-2NC
NC1,20-Skin,NC,0.821728194,TRUE,Gon7-2,Gon7-2NC
NC4,06-Hypothalamus,NC,0.822083355,TRUE,Gon7-2,Gon7-2NC
Gon7-2,10-Heart,Gon7-2,0.822471539,TRUE,Gon7-2,Gon7-2Gon7-2
NC1,25-Tail skin dermis,NC,0.822599377,TRUE,Gon7-2,Gon7-2NC
NC8,06-Hypothalamus,NC,0.822617783,TRUE,Gon7-2,Gon7-2NC
NC1,14-Mesenteric fat(mFat),NC,0.822682848,TRUE,Gon7-2,Gon7-2NC
NC7,08-Olfactory bulb,NC,0.823139549,TRUE,Gon7-2,Gon7-2NC
NC3,06-Hypothalamus,NC,0.82330746,TRUE,Gon7-2,Gon7-2NC
NC3,38-Spleen CD8 effector/memory,NC,0.82349122,TRUE,Gon7-2,Gon7-2NC
NC4,35-LN,NC,0.823596793,TRUE,Gon7-2,Gon7-2NC
Gon7-2,07-Brain stem,Gon7-2,0.823706249,TRUE,Gon7-2,Gon7-2Gon7-2
NC4,17-Ear lobe,NC,0.823862936,TRUE,Gon7-2,Gon7-2NC
NC1,25-Tail skin dermis,NC,0.823980321,TRUE,Gon7-2,Gon7-2NC
NC8,15-Salivary gland,NC,0.824020552,TRUE,Gon7-2,Gon7-2NC
Gon7-2,10-Heart,Gon7-2,0.824090216,TRUE,Gon7-2,Gon7-2Gon7-2
NC1,15-Salivary gland,NC,0.824280754,TRUE,Gon7-2,Gon7-2NC
NC5,15-Salivary gland,NC,0.824348795,TRUE,Gon7-2,Gon7-2NC
NC8,39-Whole blood,NC,0.824419798,TRUE,Gon7-2,Gon7-2NC
NC8,05-Cerebral cortex,NC,0.825069295,TRUE,Gon7-2,Gon7-2NC
NC6,36-Spleen,NC,0.825391981,TRUE,Gon7-2,Gon7-2NC
Gon7-2,33-LN NK,Gon7-2,0.825510727,TRUE,Gon7-2,Gon7-2Gon7-2
NC8,15-Salivary gland,NC,0.825978091,TRUE,Gon7-2,Gon7-2NC
NC2,38-Spleen CD8 effector/memory,NC,0.826000055,TRUE,Gon7-2,Gon7-2NC
NC2,33-LN NK,NC,0.826581315,TRUE,Gon7-2,Gon7-2NC
NC1,34-Spleen NK,NC,0.826679595,TRUE,Gon7-2,Gon7-2NC
NC3,40-Spleen CD8 naive,NC,0.826703507,TRUE,Gon7-2,Gon7-2NC
NC7,07-Brain stem,NC,0.827101631,TRUE,Gon7-2,Gon7-2NC
Gon7-2,17-Ear lobe,Gon7-2,0.827552635,TRUE,Gon7-2,Gon7-2Gon7-2
Gon7-2,41-Spleen CD4 naive,Gon7-2,0.82777338,TRUE,Gon7-2,Gon7-2Gon7-2
NC3,13-Brown fat(bFat),NC,0.828328104,TRUE,Gon7-2,Gon7-2NC
NC1,27-Small intestine(basal layer),NC,0.828467453,TRUE,Gon7-2,Gon7-2NC
NC8,12-Thyroid,NC,0.828549599,TRUE,Gon7-2,Gon7-2NC
NC3,28-Small intestine(epithelium),NC,0.82933526,TRUE,Gon7-2,Gon7-2NC
NC4,02-Cerebellum(central part),NC,0.82940959,TRUE,Gon7-2,Gon7-2NC
NC4,34-Spleen NK,NC,0.830249686,TRUE,Gon7-2,Gon7-2NC
NC1,30-LN Treg,NC,0.830283412,TRUE,Gon7-2,Gon7-2NC
NC1,23-Crude tail,NC,0.830814399,TRUE,Gon7-2,Gon7-2NC
NC6,02-Cerebellum(central part),NC,0.831313017,TRUE,Gon7-2,Gon7-2NC
NC3,41-Spleen CD4 naive,NC,0.83175494,TRUE,Gon7-2,Gon7-2NC
NC8,17-Ear lobe,NC,0.832074176,TRUE,Gon7-2,Gon7-2NC
NC1,13-Brown fat(bFat),NC,0.832090098,TRUE,Gon7-2,Gon7-2NC
NC8,38-Spleen CD8 effector/memory,NC,0.832262719,TRUE,Gon7-2,Gon7-2NC
NC3,05-Cerebral cortex,NC,0.833517382,TRUE,Gon7-2,Gon7-2NC
Gon7-2,13-Brown fat(bFat),Gon7-2,0.833583852,TRUE,Gon7-2,Gon7-2Gon7-2
NC5,32-Spleen CD4 effector/memory,NC,0.833715394,TRUE,Gon7-2,Gon7-2NC
NC4,34-Spleen NK,NC,0.833799949,TRUE,Gon7-2,Gon7-2NC
NC1,17-Ear lobe,NC,0.834289645,TRUE,Gon7-2,Gon7-2NC
NC2,35-LN,NC,0.834639944,TRUE,Gon7-2,Gon7-2NC
NC1,33-LN NK,NC,0.834859236,TRUE,Gon7-2,Gon7-2NC
NC2,36-Spleen,NC,0.83511911,TRUE,Gon7-2,Gon7-2NC
NC3,38-Spleen CD8 effector/memory,NC,0.835191886,TRUE,Gon7-2,Gon7-2NC
NC1,19-Perigonadal fat(pFat),NC,0.835271089,TRUE,Gon7-2,Gon7-2NC
NC2,39-Whole blood,NC,0.835498166,TRUE,Gon7-2,Gon7-2NC
NC8,34-Spleen NK,NC,0.835720472,TRUE,Gon7-2,Gon7-2NC
NC7,12-Thyroid,NC,0.835783833,TRUE,Gon7-2,Gon7-2NC
NC8,19-Perigonadal fat(pFat),NC,0.836674091,TRUE,Gon7-2,Gon7-2NC
NC4,28-Small intestine(epithelium),NC,0.836692976,TRUE,Gon7-2,Gon7-2NC
NC2,21-Kidney,NC,0.836767832,TRUE,Gon7-2,Gon7-2NC
NC1,17-Ear lobe,NC,0.837038354,TRUE,Gon7-2,Gon7-2NC
NC3,17-Ear lobe,NC,0.837223735,TRUE,Gon7-2,Gon7-2NC
NC2,31-Spleen Treg,NC,0.837609488,TRUE,Gon7-2,Gon7-2NC
NC3,35-LN,NC,0.838357394,TRUE,Gon7-2,Gon7-2NC
NC1,30-LN Treg,NC,0.838601874,TRUE,Gon7-2,Gon7-2NC
NC1,10-Heart,NC,0.838813386,TRUE,Gon7-2,Gon7-2NC
NC8,06-Hypothalamus,NC,0.839019723,TRUE,Gon7-2,Gon7-2NC
Gon7-2,35-LN,Gon7-2,0.83946919,TRUE,Gon7-2,Gon7-2Gon7-2
NC8,12-Thyroid,NC,0.84005063,TRUE,Gon7-2,Gon7-2NC
NC6,04-Hippocampal formation,NC,0.840368381,TRUE,Gon7-2,Gon7-2NC
Gon7-2,12-Thyroid,Gon7-2,0.840729024,TRUE,Gon7-2,Gon7-2Gon7-2
NC5,28-Small intestine(epithelium),NC,0.841425642,TRUE,Gon7-2,Gon7-2NC
NC5,21-Kidney,NC,0.841501355,TRUE,Gon7-2,Gon7-2NC
Gon7-2,07-Brain stem,Gon7-2,0.841758965,TRUE,Gon7-2,Gon7-2Gon7-2
NC6,22-Liver,NC,0.842449489,TRUE,Gon7-2,Gon7-2NC
Gon7-2,15-Salivary gland,Gon7-2,0.843358796,TRUE,Gon7-2,Gon7-2Gon7-2
NC5,18-Lung,NC,0.844150359,TRUE,Gon7-2,Gon7-2NC
NC8,09-Optic nerve,NC,0.844529842,TRUE,Gon7-2,Gon7-2NC
NC3,03-Cerebellum(flocculus),NC,0.844628357,TRUE,Gon7-2,Gon7-2NC
NC1,20-Skin,NC,0.844689622,TRUE,Gon7-2,Gon7-2NC
NC4,03-Cerebellum(flocculus),NC,0.844940219,TRUE,Gon7-2,Gon7-2NC
NC3,09-Optic nerve,NC,0.845024847,TRUE,Gon7-2,Gon7-2NC
Gon7-2,11-Muscle,Gon7-2,0.84540032,TRUE,Gon7-2,Gon7-2Gon7-2
NC1,35-LN,NC,0.846034795,TRUE,Gon7-2,Gon7-2NC
Gon7-2,18-Lung,Gon7-2,0.846394984,TRUE,Gon7-2,Gon7-2Gon7-2
NC2,27-Small intestine(basal layer),NC,0.846833067,TRUE,Gon7-2,Gon7-2NC
Gon7-2,22-Liver,Gon7-2,0.847053773,TRUE,Gon7-2,Gon7-2Gon7-2
NC6,09-Optic nerve,NC,0.847261142,TRUE,Gon7-2,Gon7-2NC
NC8,03-Cerebellum(flocculus),NC,0.847910641,TRUE,Gon7-2,Gon7-2NC
Gon7-2,30-LN Treg,Gon7-2,0.848128463,TRUE,Gon7-2,Gon7-2Gon7-2
NC8,07-Brain stem,NC,0.849069204,TRUE,Gon7-2,Gon7-2NC
NC2,32-Spleen CD4 effector/memory,NC,0.849635167,TRUE,Gon7-2,Gon7-2NC
NC1,25-Tail epidermis,NC,0.850179053,TRUE,Gon7-2,Gon7-2NC
NC6,09-Optic nerve,NC,0.850332041,TRUE,Gon7-2,Gon7-2NC
NC5,38-Spleen CD8 effector/memory,NC,0.850606966,TRUE,Gon7-2,Gon7-2NC
NC8,01-Eyeball,NC,0.850915788,TRUE,Gon7-2,Gon7-2NC
NC7,19-Perigonadal fat(pFat),NC,0.851433251,TRUE,Gon7-2,Gon7-2NC
NC6,03-Cerebellum(flocculus),NC,0.852138073,TRUE,Gon7-2,Gon7-2NC
NC8,19-Perigonadal fat(pFat),NC,0.852195691,TRUE,Gon7-2,Gon7-2NC
NC4,37-Spleen CD8 central memory,NC,0.852335757,TRUE,Gon7-2,Gon7-2NC
NC4,38-Spleen CD8 effector/memory,NC,0.852391079,TRUE,Gon7-2,Gon7-2NC
Gon7-2,15-Salivary gland,Gon7-2,0.852664577,TRUE,Gon7-2,Gon7-2Gon7-2
NC5,34-Spleen NK,NC,0.852954702,TRUE,Gon7-2,Gon7-2NC
NC1,03-Cerebellum(flocculus),NC,0.853184888,TRUE,Gon7-2,Gon7-2NC
NC7,02-Cerebellum(central part),NC,0.853655069,TRUE,Gon7-2,Gon7-2NC
NC8,01-Eyeball,NC,0.853963988,TRUE,Gon7-2,Gon7-2NC
NC8,31-Spleen Treg,NC,0.854257019,TRUE,Gon7-2,Gon7-2NC
NC8,13-Brown fat(bFat),NC,0.854262277,TRUE,Gon7-2,Gon7-2NC
NC7,24-Tongue,NC,0.854821734,TRUE,Gon7-2,Gon7-2NC
NC2,27-Small intestine(basal layer),NC,0.854984807,TRUE,Gon7-2,Gon7-2NC
NC4,38-Spleen CD8 effector/memory,NC,0.855227961,TRUE,Gon7-2,Gon7-2NC
NC4,25-Tail skin dermis,NC,0.85539788,TRUE,Gon7-2,Gon7-2NC
NC4,01-Eyeball,NC,0.855449944,TRUE,Gon7-2,Gon7-2NC
NC3,17-Ear lobe,NC,0.855835916,TRUE,Gon7-2,Gon7-2NC
NC2,31-Spleen Treg,NC,0.85598867,TRUE,Gon7-2,Gon7-2NC
NC1,13-Brown fat(bFat),NC,0.85604837,TRUE,Gon7-2,Gon7-2NC
NC3,12-Thyroid,NC,0.856853648,TRUE,Gon7-2,Gon7-2NC
Gon7-2,38-Spleen CD8 effector/memory,Gon7-2,0.857142857,TRUE,Gon7-2,Gon7-2Gon7-2
NC4,31-Spleen Treg,NC,0.857605178,TRUE,Gon7-2,Gon7-2NC
NC4,01-Eyeball,NC,0.857769385,TRUE,Gon7-2,Gon7-2NC
NC7,20-Skin,NC,0.857781871,TRUE,Gon7-2,Gon7-2NC
NC1,12-Thyroid,NC,0.857817859,TRUE,Gon7-2,Gon7-2NC
NC8,12-Thyroid,NC,0.858177644,TRUE,Gon7-2,Gon7-2NC
NC8,40-Spleen CD8 naive,NC,0.858370528,TRUE,Gon7-2,Gon7-2NC
NC8,08-Olfactory bulb,NC,0.85848845,TRUE,Gon7-2,Gon7-2NC
Gon7-2,12-Thyroid,Gon7-2,0.858559243,TRUE,Gon7-2,Gon7-2Gon7-2
NC8,19-Perigonadal fat(pFat),NC,0.85943293,TRUE,Gon7-2,Gon7-2NC
NC2,21-Kidney,NC,0.859707133,TRUE,Gon7-2,Gon7-2NC
NC5,09-Optic nerve,NC,0.859820516,TRUE,Gon7-2,Gon7-2NC
NC5,17-Ear lobe,NC,0.859968468,TRUE,Gon7-2,Gon7-2NC
NC2,30-LN Treg,NC,0.860472787,TRUE,Gon7-2,Gon7-2NC
NC6,02-Cerebellum(central part),NC,0.860710623,TRUE,Gon7-2,Gon7-2NC
NC1,34-Spleen NK,NC,0.862307648,TRUE,Gon7-2,Gon7-2NC
NC2,34-Spleen NK,NC,0.862401963,TRUE,Gon7-2,Gon7-2NC
Gon7-2,13-Brown fat(bFat),Gon7-2,0.862630035,TRUE,Gon7-2,Gon7-2Gon7-2
NC5,32-Spleen CD4 effector/memory,NC,0.863129792,TRUE,Gon7-2,Gon7-2NC
NC8,08-Olfactory bulb,NC,0.863732394,TRUE,Gon7-2,Gon7-2NC
NC3,24-Tongue,NC,0.864017341,TRUE,Gon7-2,Gon7-2NC
NC4,01-Eyeball,NC,0.864208839,TRUE,Gon7-2,Gon7-2NC
NC6,08-Olfactory bulb,NC,0.864350031,TRUE,Gon7-2,Gon7-2NC
NC2,38-Spleen CD8 effector/memory,NC,0.864584141,TRUE,Gon7-2,Gon7-2NC
Gon7-2,38-Spleen CD8 effector/memory,Gon7-2,0.865196548,TRUE,Gon7-2,Gon7-2Gon7-2
NC7,11-Muscle,NC,0.865766794,TRUE,Gon7-2,Gon7-2NC
NC4,38-Spleen CD8 effector/memory,NC,0.865869178,TRUE,Gon7-2,Gon7-2NC
NC8,01-Eyeball,NC,0.866301632,TRUE,Gon7-2,Gon7-2NC
NC5,31-Spleen Treg,NC,0.866633846,TRUE,Gon7-2,Gon7-2NC
NC2,26-Large intestine(basal layer),NC,0.866759842,TRUE,Gon7-2,Gon7-2NC
NC1,09-Optic nerve,NC,0.867139222,TRUE,Gon7-2,Gon7-2NC
NC6,35-LN,NC,0.867225674,TRUE,Gon7-2,Gon7-2NC
NC1,22-Liver,NC,0.867295343,TRUE,Gon7-2,Gon7-2NC
NC8,06-Hypothalamus,NC,0.867444729,TRUE,Gon7-2,Gon7-2NC
NC7,08-Olfactory bulb,NC,0.867492551,TRUE,Gon7-2,Gon7-2NC
NC3,01-Eyeball,NC,0.86753186,TRUE,Gon7-2,Gon7-2NC
NC7,35-LN,NC,0.868520506,TRUE,Gon7-2,Gon7-2NC
NC1,10-Heart,NC,0.868872143,TRUE,Gon7-2,Gon7-2NC
NC2,26-Large intestine(basal layer),NC,0.869435243,TRUE,Gon7-2,Gon7-2NC
NC2,38-Spleen CD8 effector/memory,NC,0.869725974,TRUE,Gon7-2,Gon7-2NC
NC8,10-Heart,NC,0.869800889,TRUE,Gon7-2,Gon7-2NC
NC7,10-Heart,NC,0.870280226,TRUE,Gon7-2,Gon7-2NC
NC3,13-Brown fat(bFat),NC,0.870953757,TRUE,Gon7-2,Gon7-2NC
NC8,17-Ear lobe,NC,0.871151522,TRUE,Gon7-2,Gon7-2NC
Gon7-2,30-LN Treg,Gon7-2,0.871813871,TRUE,Gon7-2,Gon7-2Gon7-2
NC7,39-Whole blood,NC,0.87196567,TRUE,Gon7-2,Gon7-2NC
Gon7-2,22-Liver,Gon7-2,0.87206899,TRUE,Gon7-2,Gon7-2Gon7-2
NC5,33-LN NK,NC,0.872219799,TRUE,Gon7-2,Gon7-2NC
NC3,05-Cerebral cortex,NC,0.872362402,TRUE,Gon7-2,Gon7-2NC
NC2,26-Large intestine(basal layer),NC,0.872561734,TRUE,Gon7-2,Gon7-2NC
NC3,21-Kidney,NC,0.872598495,TRUE,Gon7-2,Gon7-2NC
NC3,05-Cerebral cortex,NC,0.872834588,TRUE,Gon7-2,Gon7-2NC
NC8,23-Crude tail,NC,0.873032855,TRUE,Gon7-2,Gon7-2NC
NC1,36-Spleen,NC,0.873091866,TRUE,Gon7-2,Gon7-2NC
NC4,33-LN NK,NC,0.873139455,TRUE,Gon7-2,Gon7-2NC
NC4,39-Whole blood,NC,0.873577488,TRUE,Gon7-2,Gon7-2NC
NC2,40-Spleen CD8 naive,NC,0.87369855,TRUE,Gon7-2,Gon7-2NC
NC2,35-LN,NC,0.874303992,TRUE,Gon7-2,Gon7-2NC
NC4,37-Spleen CD8 central memory,NC,0.874862238,TRUE,Gon7-2,Gon7-2NC
NC4,36-Spleen,NC,0.875080906,TRUE,Gon7-2,Gon7-2NC
NC2,09-Optic nerve,NC,0.876033302,TRUE,Gon7-2,Gon7-2NC
NC2,21-Kidney,NC,0.876239962,TRUE,Gon7-2,Gon7-2NC
NC5,28-Small intestine(epithelium),NC,0.876385417,TRUE,Gon7-2,Gon7-2NC
NC4,08-Olfactory bulb,NC,0.876440861,TRUE,Gon7-2,Gon7-2NC
NC1,32-Spleen CD4 effector/memory,NC,0.876754752,TRUE,Gon7-2,Gon7-2NC
NC8,29-Large intestine(epithelium),NC,0.877014079,TRUE,Gon7-2,Gon7-2NC
NC3,33-LN NK,NC,0.877338552,TRUE,Gon7-2,Gon7-2NC
NC8,24-Tongue,NC,0.877403846,TRUE,Gon7-2,Gon7-2NC
NC1,25-Tail skin dermis,NC,0.878221715,TRUE,Gon7-2,Gon7-2NC
NC7,15-Salivary gland,NC,0.878277886,TRUE,Gon7-2,Gon7-2NC
NC6,06-Hypothalamus,NC,0.878341517,TRUE,Gon7-2,Gon7-2NC
NC1,34-Spleen NK,NC,0.879040515,TRUE,Gon7-2,Gon7-2NC
NC5,24-Tongue,NC,0.879372454,TRUE,Gon7-2,Gon7-2NC
NC1,25-Tail epidermis,NC,0.879396535,TRUE,Gon7-2,Gon7-2NC
NC1,10-Heart,NC,0.879549541,TRUE,Gon7-2,Gon7-2NC
NC4,34-Spleen NK,NC,0.879899317,TRUE,Gon7-2,Gon7-2NC
NC7,29-Large intestine(epithelium),NC,0.880201855,TRUE,Gon7-2,Gon7-2NC
